"GeneID.x"	"GeneID.y"
"150248"	"3310"
"4223"	"51504"
"25917"	"51504"
"29081"	"51504"
"114049"	"51504"
"27141"	"78988"
"7136"	"2101"
"10891"	"2101"
"5966"	"2101"
"6047"	"2101"
"139596"	"150684"
"11270"	"165631"
"331"	"1163"
"55964"	"1163"
"23368"	"1163"
"54763"	"1163"
"2516"	"1163"
"22806"	"1163"
"10810"	"1163"
"51473"	"1163"
"8022"	"1163"
"9830"	"1163"
"57093"	"1163"
"5080"	"1163"
"4223"	"1163"
"892"	"1163"
"116931"	"1163"
"11077"	"1163"
"11178"	"1163"
"90060"	"1163"
"4222"	"1163"
"6938"	"1163"
"2622"	"1163"
"54873"	"22885"
"10152"	"22885"
"143884"	"22885"
"24144"	"22885"
"22938"	"22885"
"54971"	"22885"
"51501"	"22885"
"57332"	"22885"
"22806"	"22885"
"29777"	"126868"
"55109"	"126868"
"54819"	"126868"
"283899"	"126868"
"85403"	"126868"
"1857"	"126868"
"84445"	"126868"
"55093"	"126868"
"51324"	"126868"
"10660"	"126868"
"1173"	"126868"
"55668"	"126868"
"79165"	"126868"
"1962"	"126868"
"161742"	"126868"
"79036"	"126868"
"23149"	"126868"
"80777"	"91749"
"131566"	"91749"
"54842"	"91749"
"55223"	"2745"
"6602"	"9657"
"51324"	"9657"
"55329"	"9657"
"5152"	"9657"
"64147"	"9657"
"5110"	"9657"
"345274"	"134391"
"54346"	"134391"
"6571"	"134391"
"51300"	"134391"
"9817"	"134391"
"10423"	"134391"
"134391"	"134391"
"10424"	"134391"
"493869"	"134391"
"23204"	"134391"
"7009"	"134391"
"10668"	"134391"
"55800"	"134391"
"10871"	"134391"
"9482"	"134391"
"2703"	"134391"
"6570"	"134391"
"136263"	"134391"
"363"	"134391"
"11270"	"134391"
"84102"	"134391"
"90993"	"134391"
"200232"	"134391"
"56913"	"134391"
"6554"	"134391"
"63905"	"134391"
"599"	"134391"
"51614"	"134391"
"85352"	"134391"
"5355"	"134391"
"79603"	"134391"
"3488"	"134391"
"166"	"10655"
"51282"	"158399"
"1406"	"158399"
"55663"	"158399"
"10660"	"158399"
"23125"	"158399"
"7589"	"158399"
"57414"	"79812"
"54936"	"8658"
"8115"	"8658"
"6386"	"8658"
"84959"	"8658"
"221443"	"8658"
"51282"	"203523"
"55110"	"203523"
"5300"	"203523"
"5834"	"79660"
"5499"	"79660"
"81494"	"10089"
"5300"	"1600"
"81853"	"64801"
"90993"	"64801"
"10682"	"64801"
"363"	"64801"
"200232"	"64801"
"148534"	"64801"
"345274"	"64801"
"55800"	"64801"
"10152"	"339834"
"654483"	"339834"
"22836"	"339834"
"11043"	"339834"
"79843"	"339834"
"356"	"339834"
"132158"	"339834"
"5601"	"339834"
"862"	"339834"
"81792"	"339834"
"54955"	"339834"
"10783"	"339834"
"9463"	"339834"
"149371"	"339834"
"84807"	"339834"
"54902"	"339834"
"3801"	"339834"
"91694"	"339834"
"4005"	"339834"
"84708"	"339834"
"4115"	"339834"
"64147"	"339834"
"8655"	"339834"
"55110"	"339834"
"58157"	"339834"
"9830"	"339834"
"2669"	"339834"
"51225"	"339834"
"2997"	"339834"
"10868"	"339834"
"90060"	"339834"
"8697"	"339834"
"27342"	"339834"
"27141"	"440574"
"25874"	"440574"
"5090"	"256130"
"5015"	"122651"
"9063"	"10534"
"7329"	"10534"
"22948"	"10534"
"10574"	"10534"
"7203"	"10534"
"9205"	"10534"
"6047"	"10534"
"10576"	"10534"
"5349"	"155465"
"6449"	"155465"
"4179"	"155465"
"55093"	"155465"
"10158"	"155465"
"60401"	"155465"
"10613"	"155465"
"51300"	"155465"
"93380"	"155465"
"81853"	"155465"
"162"	"155465"
"26505"	"155465"
"11270"	"155465"
"29979"	"155465"
"10668"	"155465"
"6692"	"155465"
"27351"	"155465"
"5199"	"6599"
"5745"	"6599"
"55805"	"6599"
"27141"	"6599"
"10539"	"6599"
"146664"	"6599"
"287015"	"6599"
"51545"	"6599"
"6565"	"6599"
"23262"	"6599"
"119391"	"6599"
"54507"	"6599"
"150483"	"147687"
"84103"	"147687"
"284306"	"147687"
"653121"	"147687"
"8087"	"147687"
"8687"	"147687"
"4188"	"147687"
"27018"	"147687"
"339834"	"147687"
"11043"	"147687"
"23281"	"147687"
"1857"	"147687"
"57333"	"147687"
"10524"	"147687"
"7248"	"147687"
"23433"	"147687"
"56917"	"147687"
"166"	"147687"
"3801"	"147687"
"7639"	"147687"
"23338"	"147687"
"84445"	"147687"
"3198"	"147687"
"79036"	"147687"
"11339"	"147687"
"3881"	"147687"
"4107"	"147687"
"10900"	"147687"
"8022"	"147687"
"387119"	"147687"
"23582"	"147687"
"23371"	"147687"
"10252"	"147687"
"29116"	"147687"
"79618"	"147687"
"6602"	"147687"
"149603"	"147687"
"116412"	"147687"
"8676"	"147687"
"10322"	"147687"
"10817"	"147687"
"3489"	"147687"
"60672"	"147687"
"373"	"147687"
"23099"	"147687"
"1039"	"147687"
"4223"	"147687"
"11178"	"147687"
"90933"	"147687"
"25884"	"147687"
"30850"	"147687"
"29964"	"147687"
"161742"	"147687"
"4163"	"147687"
"120379"	"147687"
"4824"	"147687"
"9457"	"147687"
"7568"	"147687"
"9463"	"147687"
"4713"	"147687"
"54764"	"147687"
"6839"	"147687"
"4665"	"147687"
"8313"	"147687"
"57159"	"147687"
"7307"	"147687"
"79724"	"147687"
"57761"	"147687"
"7186"	"147687"
"29911"	"147687"
"64147"	"147687"
"83878"	"147687"
"4004"	"147687"
"7567"	"147687"
"57511"	"147687"
"4617"	"147687"
"79768"	"147687"
"54849"	"147687"
"3987"	"147687"
"51061"	"147687"
"80321"	"147687"
"10603"	"147687"
"54507"	"147687"
"11077"	"147687"
"59349"	"7423"
"8803"	"8793"
"57715"	"8793"
"27343"	"8793"
"54471"	"8793"
"80833"	"8793"
"51763"	"8793"
"84191"	"8793"
"130916"	"8793"
"151393"	"8793"
"26207"	"8793"
"80222"	"8793"
"7922"	"8793"
"5130"	"8793"
"23392"	"8793"
"59343"	"8793"
"9238"	"8793"
"27236"	"8793"
"5947"	"8793"
"2572"	"8793"
"4257"	"8794"
"363"	"8794"
"57017"	"8794"
"94056"	"8794"
"9283"	"8794"
"200232"	"8794"
"90993"	"8794"
"120224"	"8794"
"7782"	"8794"
"51614"	"8794"
"64215"	"8794"
"1727"	"8794"
"2040"	"8794"
"200894"	"8794"
"973"	"8794"
"8645"	"8794"
"6449"	"8794"
"136991"	"8794"
"3763"	"8794"
"10158"	"8794"
"29926"	"29925"
"9533"	"29925"
"132158"	"29925"
"55211"	"29925"
"6788"	"92597"
"222389"	"90441"
"9555"	"90441"
"55211"	"257364"
"92345"	"257364"
"8260"	"257364"
"8751"	"257364"
"5966"	"64859"
"5814"	"64859"
"27316"	"64859"
"81786"	"64859"
"8533"	"64859"
"4223"	"1106"
"57159"	"1106"
"55110"	"29903"
"10204"	"29903"
"26121"	"29903"
"55216"	"29903"
"8260"	"29903"
"84078"	"29903"
"83746"	"29903"
"468"	"29903"
"55758"	"29903"
"6386"	"29903"
"779"	"29903"
"1962"	"51134"
"862"	"51134"
"51134"	"51134"
"25999"	"51134"
"9139"	"51134"
"11178"	"51134"
"468"	"51134"
"6820"	"27284"
"6822"	"27284"
"5300"	"286205"
"8473"	"286205"
"83595"	"286205"
"3707"	"286205"
"10423"	"286205"
"23633"	"64802"
"6047"	"64802"
"6999"	"64802"
"9463"	"64802"
"3839"	"64802"
"26003"	"64802"
"3836"	"64802"
"64802"	"64802"
"54971"	"64802"
"54507"	"78999"
"150248"	"27129"
"26353"	"27129"
"115265"	"27129"
"83606"	"27129"
"79959"	"27129"
"5966"	"27129"
"9531"	"27129"
"6993"	"27129"
"146705"	"27129"
"5638"	"7388"
"54602"	"7388"
"127829"	"7388"
"80762"	"7388"
"10738"	"1964"
"10513"	"100310812"
"22924"	"100310812"
"22919"	"100310812"
"27309"	"130560"
"30008"	"130560"
"3181"	"6777"
"81629"	"6777"
"8543"	"6777"
"1026"	"6777"
"5928"	"6777"
"6769"	"6777"
"10036"	"6777"
"9099"	"6777"
"8503"	"6777"
"56891"	"6777"
"6821"	"6777"
"81857"	"6777"
"26984"	"924"
"146325"	"3728"
"6934"	"3728"
"27156"	"3728"
"1656"	"3728"
"2274"	"3728"
"127703"	"9001"
"114822"	"9001"
"343930"	"9001"
"79005"	"9001"
"153527"	"9001"
"26240"	"9001"
"26121"	"9001"
"5585"	"9001"
"170954"	"9001"
"5129"	"9001"
"9759"	"9001"
"90485"	"9001"
"3215"	"9001"
"151254"	"9001"
"11345"	"9001"
"7329"	"220359"
"22913"	"220359"
"166"	"220359"
"55898"	"162333"
"5893"	"1263"
"50862"	"1263"
"23658"	"1263"
"56947"	"1263"
"8440"	"10276"
"11228"	"162466"
"10551"	"80012"
"10169"	"80012"
"348093"	"84733"
"66037"	"84733"
"84616"	"84733"
"90957"	"84733"
"159163"	"84733"
"4223"	"84733"
"4188"	"84733"
"83878"	"162605"
"159989"	"162605"
"3848"	"162605"
"3856"	"162605"
"144501"	"162605"
"3892"	"162605"
"9818"	"162605"
"112802"	"162605"
"3851"	"162605"
"51225"	"162605"
"10661"	"83759"
"1822"	"83759"
"84807"	"83759"
"6626"	"83759"
"80714"	"3212"
"11043"	"3212"
"283385"	"3212"
"57862"	"3212"
"84959"	"3212"
"113878"	"3212"
"862"	"3212"
"26121"	"114897"
"84708"	"114897"
"114904"	"114897"
"7051"	"114897"
"89885"	"115123"
"23780"	"115123"
"51324"	"126074"
"84332"	"165324"
"7415"	"165324"
"80700"	"165324"
"140459"	"8557"
"54902"	"8557"
"10542"	"8557"
"55038"	"8557"
"22806"	"8557"
"8548"	"8557"
"57658"	"84984"
"25906"	"84984"
"26168"	"84984"
"11158"	"84984"
"25930"	"84984"
"167838"	"84984"
"118471"	"84984"
"3316"	"84984"
"8503"	"84984"
"26205"	"84984"
"51030"	"84984"
"79839"	"84984"
"7135"	"84984"
"84699"	"84984"
"54538"	"84984"
"10464"	"84984"
"7813"	"84984"
"5966"	"84984"
"7415"	"84984"
"90557"	"84984"
"26354"	"84984"
"9463"	"84984"
"51177"	"84984"
"55286"	"84984"
"11159"	"84984"
"5194"	"84984"
"29903"	"84984"
"256586"	"84984"
"79036"	"84984"
"83878"	"220082"
"93426"	"220082"
"11140"	"220082"
"4342"	"220082"
"57639"	"220082"
"1163"	"220082"
"55093"	"220082"
"84080"	"220082"
"84260"	"220082"
"51760"	"220082"
"79005"	"220082"
"5129"	"220082"
"10667"	"220082"
"220082"	"220082"
"9533"	"220082"
"4292"	"220082"
"3801"	"220082"
"5300"	"220082"
"29922"	"220082"
"27018"	"220082"
"7294"	"220082"
"1838"	"220082"
"55165"	"220082"
"199221"	"220082"
"147687"	"220082"
"55758"	"220082"
"80306"	"220082"
"23503"	"220082"
"862"	"220082"
"23368"	"220082"
"26505"	"220082"
"23479"	"220082"
"10214"	"220082"
"54955"	"220082"
"200081"	"220082"
"146779"	"220082"
"10783"	"220082"
"11077"	"220082"
"27128"	"220082"
"84167"	"220082"
"84140"	"220082"
"11339"	"220082"
"342096"	"220082"
"84289"	"220082"
"92595"	"220082"
"51545"	"220082"
"84708"	"220082"
"8559"	"220082"
"56159"	"220082"
"7965"	"220082"
"6919"	"220082"
"4488"	"169966"
"5042"	"169966"
"84332"	"169966"
"283349"	"169966"
"5774"	"169966"
"23462"	"169966"
"10551"	"947"
"5966"	"253827"
"3881"	"253827"
"54971"	"253827"
"3885"	"253827"
"2801"	"253827"
"25895"	"253827"
"80349"	"253827"
"11343"	"253827"
"84217"	"253827"
"130074"	"253827"
"116931"	"253827"
"2202"	"253827"
"151194"	"253827"
"9463"	"253827"
"373"	"253827"
"196074"	"253827"
"11281"	"253827"
"3934"	"253827"
"80346"	"23592"
"10567"	"23592"
"4086"	"23592"
"4093"	"23592"
"9217"	"345757"
"10282"	"345757"
"51090"	"345757"
"7780"	"345757"
"8417"	"345757"
"3162"	"345757"
"56935"	"345757"
"157378"	"345757"
"9482"	"345757"
"26984"	"345757"
"9570"	"345757"
"27230"	"345757"
"79161"	"345757"
"140850"	"345757"
"9341"	"345757"
"112616"	"345757"
"131616"	"345757"
"23770"	"345757"
"11161"	"345757"
"662"	"345757"
"401152"	"345757"
"283578"	"284613"
"363"	"284613"
"2572"	"284613"
"3763"	"254359"
"81853"	"254359"
"161003"	"254359"
"84641"	"254359"
"363"	"254359"
"3460"	"254359"
"5966"	"254359"
"10682"	"254359"
"84807"	"144577"
"29959"	"169166"
"57120"	"169166"
"1820"	"387849"
"7813"	"387849"
"8233"	"387849"
"2791"	"387849"
"342574"	"7634"
"29775"	"7634"
"10241"	"7634"
"51361"	"7634"
"30850"	"7634"
"10421"	"741"
"91694"	"741"
"152789"	"741"
"347365"	"344191"
"27109"	"344191"
"84217"	"344191"
"84518"	"344191"
"3927"	"344191"
"7159"	"57659"
"10241"	"57659"
"10464"	"57659"
"79959"	"57659"
"59349"	"57659"
"80321"	"57659"
"9454"	"57659"
"373"	"57659"
"2801"	"57659"
"54971"	"57659"
"11281"	"57659"
"2887"	"8711"
"158297"	"8711"
"23201"	"8711"
"51701"	"23051"
"81853"	"201232"
"10424"	"201232"
"682"	"201232"
"757"	"201232"
"57130"	"201232"
"5780"	"201232"
"90993"	"201232"
"116151"	"201232"
"973"	"201232"
"23582"	"201232"
"2703"	"201232"
"363"	"201232"
"54958"	"201232"
"56704"	"201232"
"6554"	"201232"
"85352"	"201232"
"79953"	"201232"
"6698"	"148979"
"23639"	"127435"
"10817"	"219833"
"93611"	"219833"
"30012"	"219833"
"114327"	"219833"
"7518"	"3981"
"29986"	"7201"
"348938"	"7201"
"254428"	"7201"
"23671"	"7201"
"219854"	"7201"
"51124"	"7201"
"219738"	"7201"
"1312"	"7201"
"2706"	"7201"
"55334"	"7201"
"387522"	"7201"
"57159"	"389524"
"170954"	"137735"
"2587"	"10302"
"92344"	"10302"
"5439"	"10302"
"8419"	"10302"
"4005"	"10302"
"55143"	"10302"
"10362"	"10302"
"6047"	"10302"
"56850"	"10302"
"167838"	"10302"
"170591"	"10302"
"85509"	"10302"
"81551"	"10302"
"8715"	"10302"
"4617"	"10302"
"154796"	"10302"
"23421"	"10302"
"9267"	"10302"
"9111"	"10302"
"81565"	"10302"
"220082"	"10302"
"9586"	"10302"
"11117"	"10302"
"2647"	"10302"
"3881"	"283685"
"26003"	"283685"
"3884"	"283685"
"10783"	"283685"
"4115"	"283685"
"3198"	"402117"
"6374"	"402117"
"5013"	"402117"
"8013"	"402117"
"54544"	"402117"
"4223"	"402117"
"130560"	"402117"
"287015"	"402117"
"7568"	"402117"
"83719"	"402117"
"7301"	"402117"
"50489"	"170261"
"2054"	"170261"
"79188"	"170261"
"84283"	"170261"
"64755"	"170261"
"8772"	"170261"
"3839"	"170261"
"7329"	"170261"
"9810"	"170261"
"51099"	"170261"
"4004"	"170261"
"89885"	"170261"
"26003"	"26047"
"5436"	"26047"
"4848"	"257144"
"10513"	"257144"
"8907"	"257144"
"2054"	"65003"
"8887"	"65003"
"23281"	"65003"
"818"	"65003"
"5082"	"65003"
"816"	"65003"
"24144"	"65003"
"653121"	"65003"
"116115"	"65003"
"152789"	"65003"
"815"	"65003"
"6993"	"55554"
"4118"	"53833"
"54491"	"127845"
"51006"	"127845"
"11237"	"127845"
"9524"	"127845"
"51090"	"127845"
"363"	"127845"
"9027"	"127845"
"11270"	"127845"
"731"	"127845"
"11343"	"127845"
"6307"	"127845"
"56894"	"127845"
"10826"	"127845"
"4696"	"127845"
"2993"	"127845"
"125875"	"127845"
"7780"	"127845"
"653121"	"162968"
"4188"	"162968"
"9463"	"162968"
"90485"	"162968"
"54764"	"162968"
"202559"	"162968"
"11043"	"162968"
"29911"	"162968"
"25888"	"162968"
"23371"	"162968"
"116115"	"162968"
"64753"	"162968"
"5814"	"162968"
"1857"	"162968"
"4163"	"162968"
"84616"	"162968"
"26031"	"162968"
"23281"	"162968"
"23163"	"162968"
"6820"	"162968"
"116412"	"162968"
"90933"	"162968"
"11099"	"162968"
"120939"	"133022"
"83692"	"133022"
"51267"	"133022"
"51177"	"133022"
"90993"	"133022"
"9746"	"133022"
"51661"	"133022"
"433"	"133022"
"283578"	"133022"
"200232"	"133022"
"56681"	"133022"
"963"	"133022"
"55379"	"133022"
"973"	"133022"
"493869"	"133022"
"84283"	"133022"
"51614"	"133022"
"56947"	"133022"
"26580"	"133022"
"8612"	"133022"
"4188"	"10781"
"11043"	"10781"
"80321"	"10781"
"23281"	"10781"
"345274"	"125958"
"55353"	"3177"
"55161"	"3177"
"204219"	"3177"
"345274"	"3177"
"79603"	"3177"
"84513"	"3177"
"51614"	"3177"
"241"	"3177"
"347735"	"3177"
"6554"	"3177"
"65062"	"3177"
"51124"	"153339"
"11077"	"3952"
"8689"	"55196"
"3892"	"55196"
"3964"	"9975"
"161514"	"9975"
"5125"	"9975"
"3198"	"9975"
"29116"	"9975"
"4223"	"9975"
"30008"	"9975"
"115572"	"9975"
"7205"	"9975"
"51247"	"140886"
"4223"	"6138"
"5910"	"3265"
"6820"	"6731"
"4222"	"126006"
"2771"	"126006"
"2773"	"126006"
"2770"	"126006"
"2801"	"9610"
"29775"	"9610"
"59349"	"9610"
"9322"	"9610"
"7186"	"9610"
"9784"	"9610"
"373"	"9610"
"4188"	"9610"
"84445"	"9610"
"10483"	"9610"
"23216"	"9610"
"24144"	"9610"
"83605"	"9610"
"11077"	"9610"
"7248"	"9610"
"9463"	"9610"
"10363"	"9610"
"161742"	"9610"
"81786"	"9610"
"57630"	"9610"
"3885"	"9610"
"23294"	"9610"
"10174"	"9610"
"4188"	"152816"
"3934"	"152816"
"30000"	"152815"
"84289"	"152815"
"51475"	"152815"
"9463"	"152815"
"11077"	"152815"
"5689"	"152815"
"8907"	"152815"
"54507"	"152815"
"55093"	"152815"
"4005"	"152815"
"10459"	"152815"
"3881"	"685"
"6449"	"685"
"2288"	"11146"
"10278"	"11146"
"9978"	"11146"
"63976"	"11146"
"5830"	"11146"
"6615"	"11146"
"79038"	"10897"
"94122"	"10897"
"51001"	"10897"
"55800"	"10897"
"6307"	"10897"
"51006"	"10897"
"54843"	"10897"
"663"	"10897"
"4047"	"10897"
"6554"	"10897"
"4298"	"10897"
"8522"	"10897"
"10667"	"10897"
"116151"	"10897"
"126119"	"10897"
"10682"	"10897"
"51308"	"10897"
"6386"	"10897"
"84272"	"10897"
"81555"	"10897"
"203547"	"10897"
"60314"	"10897"
"9536"	"10897"
"9781"	"10897"
"93380"	"10897"
"115825"	"10897"
"973"	"10897"
"84287"	"10897"
"80346"	"10897"
"51300"	"10897"
"2207"	"10897"
"51614"	"10897"
"363"	"10897"
"2703"	"10897"
"493869"	"10897"
"11196"	"10897"
"79608"	"10897"
"5780"	"10897"
"116519"	"10897"
"80856"	"10897"
"29887"	"10897"
"55069"	"10897"
"81853"	"10897"
"4259"	"10897"
"25927"	"10897"
"118813"	"10897"
"10105"	"10897"
"79863"	"10897"
"65009"	"10897"
"29956"	"10897"
"401152"	"10897"
"6785"	"10897"
"29916"	"10897"
"2867"	"10897"
"92344"	"254263"
"963"	"254263"
"90993"	"254263"
"11112"	"254263"
"81853"	"254263"
"4223"	"126328"
"84530"	"51319"
"4223"	"152078"
"57414"	"125988"
"5090"	"125988"
"100506164"	"125988"
"341"	"125988"
"80221"	"125988"
"27324"	"26470"
"83892"	"253980"
"116225"	"253980"
"8452"	"253980"
"9533"	"253980"
"5682"	"253980"
"55093"	"253980"
"79637"	"253980"
"84708"	"253980"
"253980"	"253980"
"56915"	"253980"
"26003"	"253980"
"7126"	"253980"
"11140"	"253980"
"51090"	"388611"
"55332"	"388611"
"90993"	"282770"
"9166"	"282770"
"359"	"282770"
"2867"	"282770"
"7329"	"653808"
"30818"	"653808"
"6449"	"653808"
"132158"	"653808"
"29979"	"653808"
"1488"	"1488"
"166"	"1488"
"3222"	"1488"
"93986"	"1488"
"9580"	"1488"
"8942"	"1488"
"57616"	"1488"
"84662"	"1488"
"55363"	"1488"
"783"	"1488"
"90060"	"1488"
"112399"	"1488"
"10783"	"1488"
"140893"	"1488"
"23473"	"1488"
"1838"	"1488"
"784"	"1488"
"84080"	"1488"
"23177"	"1488"
"1981"	"1488"
"782"	"1488"
"3215"	"1488"
"55237"	"1488"
"51274"	"1488"
"3202"	"1488"
"8543"	"1488"
"5859"	"1488"
"1478"	"1488"
"253827"	"1488"
"29994"	"1488"
"6386"	"1488"
"5598"	"11065"
"1962"	"1674"
"7431"	"1674"
"24144"	"1674"
"3884"	"1674"
"130951"	"1674"
"8688"	"1674"
"120379"	"1674"
"79165"	"1674"
"5630"	"1674"
"54474"	"1674"
"10660"	"1674"
"9529"	"1674"
"2670"	"1674"
"3860"	"1674"
"143884"	"1674"
"9205"	"1674"
"127703"	"1674"
"9119"	"1674"
"5436"	"1674"
"8543"	"1674"
"1656"	"1674"
"1674"	"1674"
"10783"	"1674"
"170954"	"1674"
"6919"	"1674"
"3866"	"1674"
"5493"	"1674"
"54967"	"1674"
"9063"	"1674"
"6047"	"1674"
"51496"	"149420"
"54764"	"7189"
"26043"	"7189"
"11213"	"7189"
"154865"	"7189"
"7186"	"7189"
"78990"	"7189"
"84708"	"7189"
"7322"	"7189"
"7188"	"7189"
"7597"	"7189"
"80019"	"7189"
"7189"	"7189"
"9024"	"7189"
"7185"	"7189"
"4223"	"149708"
"1295"	"149708"
"6449"	"149708"
"6821"	"80851"
"9702"	"80851"
"145483"	"80851"
"9694"	"80851"
"57111"	"80851"
"51552"	"80851"
"63898"	"388403"
"9463"	"388403"
"573"	"5708"
"9605"	"5708"
"9880"	"5708"
"5700"	"5708"
"5701"	"5708"
"134510"	"5708"
"57511"	"1466"
"373"	"1466"
"56946"	"1649"
"1389"	"1649"
"51171"	"1649"
"122953"	"1649"
"55509"	"1649"
"84203"	"1649"
"84708"	"1649"
"474344"	"1649"
"84766"	"1649"
"55048"	"1649"
"25828"	"1649"
"2355"	"1649"
"4163"	"5095"
"146664"	"123346"
"5458"	"123346"
"6602"	"10540"
"10540"	"10540"
"83878"	"10540"
"2647"	"10540"
"27342"	"10540"
"80817"	"10540"
"83548"	"10540"
"1647"	"10540"
"64946"	"10540"
"10152"	"10540"
"3801"	"10540"
"60561"	"10540"
"10912"	"10540"
"167838"	"10540"
"11077"	"4878"
"54793"	"79797"
"1857"	"79797"
"161742"	"79797"
"55906"	"79797"
"117178"	"79797"
"64753"	"79797"
"90933"	"79797"
"27309"	"79797"
"57684"	"79797"
"57693"	"79797"
"373"	"79797"
"159163"	"79797"
"25888"	"79797"
"7329"	"79797"
"55145"	"79797"
"10241"	"79797"
"653121"	"79797"
"11043"	"79797"
"9051"	"79797"
"22913"	"79797"
"54764"	"79797"
"92595"	"79797"
"80321"	"79797"
"10868"	"79797"
"22893"	"79797"
"4188"	"79797"
"116412"	"79797"
"79797"	"79797"
"23281"	"79797"
"166"	"79797"
"10656"	"79797"
"9457"	"79797"
"92399"	"79797"
"3190"	"79797"
"121536"	"79797"
"116115"	"79797"
"9463"	"79797"
"84445"	"79797"
"3934"	"10106"
"23138"	"10106"
"83461"	"10106"
"6455"	"392"
"60673"	"9776"
"57414"	"89792"
"493869"	"8534"
"2040"	"8534"
"89884"	"378708"
"973"	"22845"
"493869"	"22845"
"57689"	"22845"
"2703"	"22845"
"3742"	"22845"
"10513"	"22845"
"3736"	"22845"
"408263"	"22845"
"3744"	"22845"
"64115"	"22845"
"120224"	"22845"
"200232"	"22845"
"132204"	"22845"
"140578"	"22845"
"90993"	"22845"
"9057"	"22845"
"1896"	"22845"
"202559"	"117144"
"10468"	"117144"
"26993"	"117144"
"10817"	"117144"
"3187"	"117144"
"4610"	"117144"
"336"	"117144"
"54507"	"117144"
"84688"	"117144"
"287015"	"117144"
"64776"	"117144"
"84962"	"117144"
"4188"	"117144"
"353134"	"117144"
"3881"	"117144"
"11099"	"117144"
"10287"	"117144"
"84445"	"117144"
"1488"	"117144"
"23371"	"117144"
"8601"	"117144"
"3987"	"117144"
"22885"	"117144"
"29775"	"117144"
"220004"	"117144"
"7205"	"117144"
"79869"	"117144"
"81603"	"117144"
"155465"	"117144"
"3927"	"117144"
"2735"	"117144"
"9457"	"117144"
"84616"	"117144"
"136853"	"117144"
"116412"	"117144"
"26511"	"117144"
"22806"	"117144"
"2139"	"117144"
"10174"	"117144"
"7040"	"117144"
"10551"	"117144"
"3198"	"117144"
"10251"	"117144"
"10253"	"117144"
"8399"	"117144"
"5326"	"117144"
"57144"	"117144"
"2010"	"117144"
"340419"	"117144"
"85007"	"85007"
"10083"	"257629"
"10897"	"1474"
"663"	"196996"
"80342"	"196996"
"2010"	"196996"
"155465"	"27257"
"219988"	"27257"
"10551"	"27257"
"27258"	"27257"
"92196"	"27257"
"5693"	"27257"
"2941"	"27257"
"64129"	"5626"
"116071"	"5626"
"7341"	"5626"
"80759"	"5626"
"255488"	"5626"
"84858"	"5626"
"1411"	"5626"
"23201"	"5626"
"11281"	"5626"
"50945"	"5626"
"287015"	"5626"
"64776"	"5626"
"7329"	"5626"
"84970"	"5626"
"283208"	"5626"
"3198"	"5626"
"83451"	"5626"
"131616"	"5626"
"3185"	"5626"
"6047"	"5626"
"23583"	"5626"
"115572"	"5626"
"410"	"5626"
"5692"	"5626"
"54973"	"5626"
"125965"	"5626"
"55041"	"5626"
"150483"	"5626"
"165140"	"5626"
"146279"	"5626"
"84688"	"5626"
"166"	"5626"
"155368"	"5626"
"9975"	"5626"
"81932"	"5626"
"30008"	"5626"
"196074"	"5626"
"55833"	"91464"
"11281"	"91464"
"2928"	"91464"
"4920"	"91464"
"140836"	"8815"
"2010"	"8815"
"8468"	"56674"
"147872"	"56675"
"114327"	"56675"
"10204"	"56675"
"11140"	"56675"
"7135"	"84285"
"148823"	"84285"
"146705"	"84285"
"129025"	"84285"
"57786"	"84285"
"11043"	"84285"
"27111"	"84285"
"8676"	"84285"
"148156"	"84285"
"166"	"84285"
"55686"	"84285"
"79959"	"84285"
"9463"	"84285"
"84708"	"84285"
"29903"	"84285"
"1173"	"84285"
"222389"	"84285"
"2622"	"84285"
"6386"	"84285"
"5080"	"84285"
"653121"	"84285"
"84060"	"84285"
"80714"	"84285"
"8928"	"4087"
"1278"	"8665"
"23126"	"8665"
"10551"	"8665"
"80714"	"8665"
"90060"	"8665"
"5585"	"8665"
"9610"	"8665"
"8665"	"8665"
"127703"	"8665"
"24139"	"8665"
"53371"	"8665"
"10480"	"8665"
"11281"	"8665"
"6821"	"8665"
"26515"	"8665"
"23609"	"8665"
"56005"	"8665"
"9805"	"219749"
"3049"	"317671"
"1656"	"64770"
"23028"	"64770"
"9025"	"64770"
"1453"	"64770"
"167838"	"64770"
"11284"	"64770"
"4115"	"64770"
"59349"	"374403"
"3198"	"374403"
"11077"	"9092"
"55507"	"126364"
"149461"	"126364"
"149111"	"126364"
"2358"	"126364"
"4118"	"126364"
"9088"	"126364"
"4988"	"126364"
"971"	"126364"
"79669"	"126364"
"56935"	"126364"
"54982"	"126364"
"80833"	"126364"
"23480"	"126364"
"27302"	"126364"
"89885"	"126364"
"51267"	"126364"
"4283"	"126364"
"80342"	"126364"
"56895"	"126364"
"26984"	"126364"
"10791"	"126364"
"64927"	"254187"
"29911"	"254187"
"4223"	"254187"
"3801"	"254187"
"54069"	"254187"
"143241"	"254187"
"9873"	"254187"
"1032"	"254187"
"7205"	"254187"
"117178"	"254187"
"8676"	"254187"
"8689"	"254187"
"51324"	"254187"
"1039"	"254187"
"93166"	"254187"
"145282"	"254187"
"83659"	"254187"
"166"	"254187"
"24144"	"254187"
"3991"	"254187"
"79444"	"254187"
"150082"	"254187"
"9051"	"254187"
"2622"	"254187"
"4188"	"254187"
"54955"	"254187"
